Customer_ID,Age,Gender,Item_Purchased,Category,Purchase _Amount_USD,Location,Size,Color,Season,Review_Ratio,Subscription_Status,Discount_Applied,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Age_Bracket,Spending_Tier,Frequency_Tier
634,66,Male,Sandals,Footwear,33,Minnesota,Medium,Orange,Spring,2.9,Yes,Yes,50,Debit Card,Quarterly,Seniors,Low Spender,Occasional Customer
635,36,Male,Sneakers,Footwear,60,Ohio,Medium,Teal,Summer,3.9,Yes,Yes,46,PayPal,Weekly,Mid Adults,High Spender,Loyal Customer
636,27,Male,Hoodie,Clothing,59,South Carolina,Medium,Brown,Fall,4.3,Yes,Yes,28,Cash,Quarterly,Early Adults,Moderate Spender,Occasional Customer
637,41,Male,Handbag,Accessories,30,Wisconsin,Medium,Indigo,Summer,2.8,Yes,Yes,14,Bank Transfer,Every 3 Months,Mid Adults,Low Spender,Occasional Customer
638,21,Male,Sweater,Clothing,20,Tennessee,Medium,Cyan,Winter,3.4,Yes,Yes,46,Cash,Fortnightly,Young Adults,Low Spender,Frequent Customer
639,53,Male,Sandals,Footwear,20,Maryland,Small,Blue,Summer,2.7,Yes,Yes,41,PayPal,Monthly,Mature Adults,Low Spender,Regular Customer
640,54,Male,Dress,Clothing,24,Mississippi,Large,Olive,Spring,4,Yes,Yes,50,Credit Card,Annually,Mature Adults,Low Spender,Rare Customer
641,53,Male,Skirt,Clothing,88,Minnesota,Medium,Gray,Summer,4.4,Yes,Yes,28,Debit Card,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
642,47,Male,Blouse,Clothing,78,Alaska,Medium,Red,Winter,3.9,Yes,Yes,23,Credit Card,Every 3 Months,Mature Adults,High Spender,Occasional Customer
643,64,Male,Skirt,Clothing,25,Arkansas,Large,Red,Spring,2.8,Yes,Yes,14,Debit Card,Bi-Weekly,Pre-Senior Adults,Low Spender,Frequent Customer
644,18,Male,Sweater,Clothing,57,Oregon,Extra Large,Green,Winter,3.2,Yes,Yes,10,Bank Transfer,Every 3 Months,Young Adults,Moderate Spender,Occasional Customer
645,68,Male,Backpack,Accessories,93,Louisiana,Small,Blue,Summer,4.3,Yes,Yes,37,Cash,Weekly,Seniors,Premium Spender,Loyal Customer
646,62,Male,Hoodie,Clothing,42,Oklahoma,Small,Purple,Summer,4.2,Yes,Yes,15,Venmo,Bi-Weekly,Pre-Senior Adults,Moderate Spender,Frequent Customer
647,51,Male,Boots,Footwear,54,Indiana,Extra Large,Pink,Spring,4.9,Yes,Yes,19,Venmo,Bi-Weekly,Mature Adults,Moderate Spender,Frequent Customer
648,54,Male,Blouse,Clothing,70,Mississippi,Extra Large,Charcoal,Summer,3.7,Yes,Yes,23,Credit Card,Fortnightly,Mature Adults,High Spender,Frequent Customer
649,22,Male,Hoodie,Clothing,31,Michigan,Medium,Brown,Winter,4.1,Yes,Yes,35,Credit Card,Weekly,Young Adults,Low Spender,Loyal Customer
650,53,Male,Pants,Clothing,93,Delaware,Large,Orange,Spring,4.2,Yes,Yes,33,PayPal,Every 3 Months,Mature Adults,Premium Spender,Occasional Customer
651,34,Male,Gloves,Accessories,40,Florida,Medium,Magenta,Spring,3.9,Yes,Yes,12,Bank Transfer,Annually,Mid Adults,Moderate Spender,Rare Customer
652,32,Male,Hat,Accessories,32,Arkansas,Large,Yellow,Summer,2.9,Yes,Yes,41,Venmo,Fortnightly,Early Adults,Low Spender,Frequent Customer
653,64,Male,Sunglasses,Accessories,27,Minnesota,Medium,Beige,Winter,3.1,Yes,Yes,27,Venmo,Weekly,Pre-Senior Adults,Low Spender,Loyal Customer
654,20,Male,Scarf,Accessories,68,North Dakota,Medium,Olive,Winter,3.6,Yes,Yes,45,Cash,Fortnightly,Young Adults,High Spender,Frequent Customer
655,24,Male,Handbag,Accessories,59,California,Large,Gray,Summer,4.4,Yes,Yes,23,Venmo,Annually,Young Adults,Moderate Spender,Rare Customer
656,20,Male,Handbag,Accessories,36,Mississippi,Small,Purple,Fall,3.1,Yes,Yes,19,Venmo,Monthly,Young Adults,Low Spender,Regular Customer
657,42,Male,Jeans,Clothing,23,Pennsylvania,Medium,Beige,Summer,3.9,Yes,Yes,6,PayPal,Quarterly,Mid Adults,Low Spender,Occasional Customer
658,48,Male,Jacket,Outerwear,80,Arizona,Medium,White,Winter,4.3,Yes,Yes,6,PayPal,Quarterly,Mature Adults,Premium Spender,Occasional Customer
659,62,Male,Backpack,Accessories,37,Louisiana,Small,White,Fall,4.9,Yes,Yes,20,Venmo,Weekly,Pre-Senior Adults,Low Spender,Loyal Customer
660,62,Male,Shorts,Clothing,52,Virginia,Small,Gold,Spring,3.6,Yes,Yes,8,Cash,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
661,50,Male,Coat,Outerwear,79,Montana,Medium,Olive,Fall,5,Yes,Yes,39,Credit Card,Quarterly,Mature Adults,High Spender,Occasional Customer
662,57,Male,Shirt,Clothing,68,Iowa,Extra Large,Green,Fall,4.1,Yes,Yes,39,Credit Card,Quarterly,Pre-Senior Adults,High Spender,Occasional Customer
663,24,Male,Gloves,Accessories,98,Illinois,Large,Magenta,Fall,2.8,Yes,Yes,39,Venmo,Bi-Weekly,Young Adults,Premium Spender,Frequent Customer
664,59,Male,Dress,Clothing,83,Alaska,Medium,Charcoal,Fall,4.7,Yes,Yes,23,Credit Card,Monthly,Pre-Senior Adults,Premium Spender,Regular Customer
665,63,Male,Pants,Clothing,83,Colorado,Medium,Indigo,Winter,4.4,Yes,Yes,41,PayPal,Bi-Weekly,Pre-Senior Adults,Premium Spender,Frequent Customer
666,41,Male,Pants,Clothing,55,New Mexico,Medium,Peach,Spring,4.9,Yes,Yes,50,Credit Card,Annually,Mid Adults,Moderate Spender,Rare Customer
667,35,Male,Hoodie,Clothing,26,Colorado,Large,Turquoise,Winter,3.1,Yes,Yes,30,Debit Card,Quarterly,Mid Adults,Low Spender,Occasional Customer
668,34,Male,Sunglasses,Accessories,76,Arizona,Small,Blue,Winter,2.6,Yes,Yes,32,Bank Transfer,Quarterly,Mid Adults,High Spender,Occasional Customer
669,49,Male,T-shirt,Clothing,85,Hawaii,Small,Turquoise,Fall,2.9,Yes,Yes,35,Bank Transfer,Monthly,Mature Adults,Premium Spender,Regular Customer
670,43,Male,Jacket,Outerwear,89,Illinois,Medium,Gray,Spring,3.3,Yes,Yes,45,Venmo,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
671,63,Male,Sweater,Clothing,41,Louisiana,Extra Large,Purple,Spring,4.8,Yes,Yes,37,Cash,Bi-Weekly,Pre-Senior Adults,Moderate Spender,Frequent Customer
672,38,Male,Jacket,Outerwear,30,Iowa,Large,Black,Winter,4.7,Yes,Yes,45,Cash,Weekly,Mid Adults,Low Spender,Loyal Customer
673,59,Male,Socks,Clothing,53,Washington,Medium,Peach,Winter,3.3,Yes,Yes,29,Cash,Quarterly,Pre-Senior Adults,Moderate Spender,Occasional Customer
674,35,Male,Shirt,Clothing,66,Oklahoma,Medium,Indigo,Spring,4.2,Yes,Yes,27,Venmo,Bi-Weekly,Mid Adults,High Spender,Frequent Customer
675,48,Male,Jewelry,Accessories,33,Washington,Extra Large,Beige,Winter,4.7,Yes,Yes,36,Bank Transfer,Annually,Mature Adults,Low Spender,Rare Customer
676,64,Male,Sunglasses,Accessories,86,Arkansas,Medium,Yellow,Spring,2.6,Yes,Yes,9,Cash,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
677,28,Male,Pants,Clothing,60,Connecticut,Medium,Peach,Winter,2.9,Yes,Yes,38,Venmo,Bi-Weekly,Early Adults,High Spender,Frequent Customer
678,60,Male,Socks,Clothing,62,Washington,Small,Turquoise,Summer,2.7,Yes,Yes,41,PayPal,Annually,Pre-Senior Adults,High Spender,Rare Customer
679,27,Male,Blouse,Clothing,74,Maine,Medium,Teal,Fall,3.3,Yes,Yes,25,Debit Card,Every 3 Months,Early Adults,High Spender,Occasional Customer
680,56,Male,Sandals,Footwear,95,Michigan,Medium,Turquoise,Fall,3.4,Yes,Yes,37,Venmo,Fortnightly,Pre-Senior Adults,Premium Spender,Frequent Customer
681,58,Male,Sneakers,Footwear,25,Tennessee,Medium,Magenta,Spring,4.2,Yes,Yes,3,PayPal,Annually,Pre-Senior Adults,Low Spender,Rare Customer
682,30,Male,Shirt,Clothing,59,Louisiana,Extra Large,Purple,Winter,3.8,Yes,Yes,24,Credit Card,Every 3 Months,Early Adults,Moderate Spender,Occasional Customer
683,23,Male,Jacket,Outerwear,29,Missouri,Medium,Brown,Summer,4,Yes,Yes,49,Credit Card,Bi-Weekly,Young Adults,Low Spender,Frequent Customer
684,33,Male,Sandals,Footwear,36,Michigan,Small,Violet,Winter,2.7,Yes,Yes,3,Bank Transfer,Monthly,Mid Adults,Low Spender,Regular Customer
685,63,Male,Hat,Accessories,82,Alabama,Medium,Yellow,Summer,4.7,Yes,Yes,42,Debit Card,Monthly,Pre-Senior Adults,Premium Spender,Regular Customer
686,70,Male,Blouse,Clothing,71,Massachusetts,Extra Large,Magenta,Winter,3.5,Yes,Yes,32,Cash,Fortnightly,Seniors,High Spender,Frequent Customer
687,70,Male,Sweater,Clothing,35,Indiana,Large,Beige,Fall,3,Yes,Yes,33,Venmo,Fortnightly,Seniors,Low Spender,Frequent Customer
688,19,Male,Gloves,Accessories,38,West Virginia,Extra Large,Turquoise,Winter,3.3,Yes,Yes,46,Bank Transfer,Quarterly,Young Adults,Low Spender,Occasional Customer
689,25,Male,Scarf,Accessories,59,Michigan,Small,Peach,Summer,4.7,Yes,Yes,44,Venmo,Monthly,Early Adults,Moderate Spender,Regular Customer
690,19,Male,Hoodie,Clothing,91,Pennsylvania,Medium,Orange,Summer,4.7,Yes,Yes,35,Credit Card,Every 3 Months,Young Adults,Premium Spender,Occasional Customer
691,25,Male,Shorts,Clothing,68,Alaska,Extra Large,Red,Spring,4.8,Yes,Yes,45,Bank Transfer,Weekly,Early Adults,High Spender,Loyal Customer
692,60,Male,Backpack,Accessories,21,Massachusetts,Large,Silver,Summer,2.9,Yes,Yes,37,PayPal,Bi-Weekly,Pre-Senior Adults,Low Spender,Frequent Customer
693,35,Male,Sunglasses,Accessories,95,North Dakota,Medium,Cyan,Spring,4,Yes,Yes,40,Debit Card,Every 3 Months,Mid Adults,Premium Spender,Occasional Customer
694,46,Male,Shorts,Clothing,52,Vermont,Large,Turquoise,Spring,3.1,Yes,Yes,30,Cash,Every 3 Months,Mature Adults,Moderate Spender,Occasional Customer
695,41,Male,Dress,Clothing,21,Kentucky,Small,Charcoal,Fall,3.5,Yes,Yes,38,Venmo,Every 3 Months,Mid Adults,Low Spender,Occasional Customer
696,30,Male,Shorts,Clothing,67,Nevada,Extra Large,Peach,Summer,3.7,Yes,Yes,15,Debit Card,Every 3 Months,Early Adults,High Spender,Occasional Customer
697,44,Male,Belt,Accessories,42,Utah,Large,Green,Fall,2.8,Yes,Yes,49,Cash,Monthly,Mid Adults,Moderate Spender,Regular Customer
698,61,Male,Scarf,Accessories,63,North Dakota,Extra Large,Brown,Summer,4.6,Yes,Yes,40,Debit Card,Quarterly,Pre-Senior Adults,High Spender,Occasional Customer
699,55,Male,Boots,Footwear,41,Iowa,Medium,Yellow,Winter,3.8,Yes,Yes,40,Debit Card,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
700,50,Male,Handbag,Accessories,46,Connecticut,Medium,Charcoal,Fall,2.6,Yes,Yes,5,PayPal,Weekly,Mature Adults,Moderate Spender,Loyal Customer
701,57,Male,Pants,Clothing,79,Wisconsin,Large,Olive,Winter,4.1,Yes,Yes,5,PayPal,Monthly,Pre-Senior Adults,High Spender,Regular Customer
702,51,Male,Boots,Footwear,90,Idaho,Large,Red,Fall,3.3,Yes,Yes,5,Debit Card,Every 3 Months,Mature Adults,Premium Spender,Occasional Customer
703,18,Male,Shirt,Clothing,71,Montana,Medium,White,Winter,3.4,Yes,Yes,1,Cash,Weekly,Young Adults,High Spender,Loyal Customer
704,63,Male,Dress,Clothing,87,Connecticut,Large,Pink,Summer,3,Yes,Yes,21,Venmo,Weekly,Pre-Senior Adults,Premium Spender,Loyal Customer
705,34,Male,Hoodie,Clothing,66,Idaho,Small,Black,Spring,3.2,Yes,Yes,18,PayPal,Annually,Mid Adults,High Spender,Rare Customer
706,25,Male,Pants,Clothing,90,Arkansas,Extra Large,Indigo,Summer,4.5,Yes,Yes,49,Cash,Quarterly,Early Adults,Premium Spender,Occasional Customer
707,46,Male,Jeans,Clothing,47,Iowa,Large,Turquoise,Summer,4.8,Yes,Yes,27,Debit Card,Weekly,Mature Adults,Moderate Spender,Loyal Customer
708,59,Male,Shirt,Clothing,38,Louisiana,Large,Purple,Spring,3.7,Yes,Yes,21,Venmo,Annually,Pre-Senior Adults,Low Spender,Rare Customer
709,37,Male,Backpack,Accessories,50,Kentucky,Large,Beige,Summer,3.4,Yes,Yes,19,Cash,Fortnightly,Mid Adults,Moderate Spender,Frequent Customer
710,49,Male,Jacket,Outerwear,79,Massachusetts,Large,Charcoal,Summer,4.6,Yes,Yes,23,Debit Card,Monthly,Mature Adults,High Spender,Regular Customer
711,22,Male,Scarf,Accessories,91,Virginia,Large,Turquoise,Spring,4.1,Yes,Yes,26,PayPal,Fortnightly,Young Adults,Premium Spender,Frequent Customer
712,64,Male,Boots,Footwear,60,New Hampshire,Medium,Maroon,Spring,3.5,Yes,Yes,13,Bank Transfer,Bi-Weekly,Pre-Senior Adults,High Spender,Frequent Customer
713,42,Male,Blouse,Clothing,81,New Hampshire,Extra Large,Black,Summer,3.8,Yes,Yes,36,Bank Transfer,Quarterly,Mid Adults,Premium Spender,Occasional Customer
714,37,Male,Hoodie,Clothing,90,Oregon,Medium,Lavender,Summer,2.6,Yes,Yes,39,Bank Transfer,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
715,26,Male,Jacket,Outerwear,70,South Dakota,Medium,Magenta,Fall,4.4,Yes,Yes,40,Debit Card,Fortnightly,Early Adults,High Spender,Frequent Customer
716,33,Male,Jeans,Clothing,63,Delaware,Large,Green,Spring,2.6,Yes,Yes,37,Debit Card,Quarterly,Mid Adults,High Spender,Occasional Customer
717,30,Male,Jewelry,Accessories,29,Missouri,Medium,Olive,Spring,3.6,Yes,Yes,9,Venmo,Bi-Weekly,Early Adults,Low Spender,Frequent Customer
718,21,Male,Socks,Clothing,90,Alaska,Large,Green,Spring,4.2,Yes,Yes,7,Venmo,Every 3 Months,Young Adults,Premium Spender,Occasional Customer
719,22,Male,Shirt,Clothing,22,Florida,Medium,Peach,Summer,4.6,Yes,Yes,25,Bank Transfer,Annually,Young Adults,Low Spender,Rare Customer
720,63,Male,Shorts,Clothing,22,Mississippi,Large,Turquoise,Summer,3.3,Yes,Yes,42,Venmo,Bi-Weekly,Pre-Senior Adults,Low Spender,Frequent Customer
721,33,Male,Jewelry,Accessories,62,New Mexico,Large,Orange,Fall,3.4,Yes,Yes,19,Debit Card,Weekly,Mid Adults,High Spender,Loyal Customer
722,43,Male,Blouse,Clothing,57,California,Large,Silver,Summer,4.4,Yes,Yes,41,Debit Card,Every 3 Months,Mid Adults,Moderate Spender,Occasional Customer
723,27,Male,Sweater,Clothing,32,Wyoming,Small,Blue,Summer,4.3,Yes,Yes,50,Cash,Bi-Weekly,Early Adults,Low Spender,Frequent Customer
724,35,Male,Jewelry,Accessories,53,Missouri,Large,Cyan,Fall,3.5,Yes,Yes,43,PayPal,Monthly,Mid Adults,Moderate Spender,Regular Customer
725,37,Male,T-shirt,Clothing,79,New Hampshire,Extra Large,Green,Fall,4.7,Yes,Yes,36,Venmo,Every 3 Months,Mid Adults,High Spender,Occasional Customer
726,61,Male,Hat,Accessories,61,Texas,Large,Silver,Winter,3.1,Yes,Yes,33,Debit Card,Fortnightly,Pre-Senior Adults,High Spender,Frequent Customer
727,32,Male,Shorts,Clothing,78,North Dakota,Large,Yellow,Summer,3.6,Yes,Yes,20,Bank Transfer,Every 3 Months,Early Adults,High Spender,Occasional Customer
728,62,Male,Sweater,Clothing,97,Arkansas,Small,Gray,Winter,4.8,Yes,Yes,37,Venmo,Every 3 Months,Pre-Senior Adults,Premium Spender,Occasional Customer
729,29,Male,Jeans,Clothing,78,Nebraska,Medium,Pink,Winter,3.7,Yes,Yes,12,PayPal,Every 3 Months,Early Adults,High Spender,Occasional Customer
730,41,Male,Sunglasses,Accessories,56,Minnesota,Large,Beige,Summer,3.2,Yes,Yes,46,PayPal,Every 3 Months,Mid Adults,Moderate Spender,Occasional Customer
731,48,Male,Boots,Footwear,25,Massachusetts,Medium,Indigo,Summer,3.9,Yes,Yes,28,Venmo,Fortnightly,Mature Adults,Low Spender,Frequent Customer
732,43,Male,Coat,Outerwear,28,Arkansas,Medium,Red,Spring,3.5,Yes,Yes,30,PayPal,Fortnightly,Mid Adults,Low Spender,Frequent Customer
733,34,Male,Shirt,Clothing,57,New Hampshire,Large,Blue,Spring,2.8,Yes,Yes,28,Cash,Bi-Weekly,Mid Adults,Moderate Spender,Frequent Customer
734,45,Male,Dress,Clothing,36,Rhode Island,Large,Cyan,Fall,2.7,Yes,Yes,20,Debit Card,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
735,65,Male,Shirt,Clothing,69,New Jersey,Small,Violet,Winter,3.1,Yes,Yes,39,Bank Transfer,Every 3 Months,Seniors,High Spender,Occasional Customer
736,61,Male,Sunglasses,Accessories,48,Montana,Medium,Orange,Fall,3.6,Yes,Yes,48,Cash,Bi-Weekly,Pre-Senior Adults,Moderate Spender,Frequent Customer
737,18,Male,Dress,Clothing,58,Colorado,Large,Maroon,Spring,2.9,Yes,Yes,32,Credit Card,Every 3 Months,Young Adults,Moderate Spender,Occasional Customer
738,47,Male,Sunglasses,Accessories,24,Nebraska,Medium,Teal,Spring,3.6,Yes,Yes,28,PayPal,Annually,Mature Adults,Low Spender,Rare Customer
739,56,Male,Sunglasses,Accessories,31,Minnesota,Large,Orange,Winter,3.5,Yes,Yes,27,Venmo,Quarterly,Pre-Senior Adults,Low Spender,Occasional Customer
740,64,Male,Shorts,Clothing,29,Minnesota,Small,Purple,Summer,3.5,Yes,Yes,26,Venmo,Bi-Weekly,Pre-Senior Adults,Low Spender,Frequent Customer
741,26,Male,Jeans,Clothing,69,South Dakota,Medium,Orange,Summer,2.8,Yes,Yes,22,Credit Card,Fortnightly,Early Adults,High Spender,Frequent Customer
742,22,Male,T-shirt,Clothing,79,West Virginia,Extra Large,Yellow,Summer,4.7,Yes,Yes,23,Bank Transfer,Every 3 Months,Young Adults,High Spender,Occasional Customer
743,64,Male,Pants,Clothing,39,Nevada,Medium,Charcoal,Summer,3.1,Yes,Yes,21,Debit Card,Quarterly,Pre-Senior Adults,Low Spender,Occasional Customer
744,21,Male,Sunglasses,Accessories,84,North Carolina,Large,Gray,Fall,4.9,Yes,Yes,36,Cash,Weekly,Young Adults,Premium Spender,Loyal Customer
745,67,Male,Boots,Footwear,66,Illinois,Small,Charcoal,Spring,4.1,Yes,Yes,42,Debit Card,Bi-Weekly,Seniors,High Spender,Frequent Customer
746,46,Male,T-shirt,Clothing,92,Michigan,Large,Orange,Fall,4.7,Yes,Yes,4,Venmo,Monthly,Mature Adults,Premium Spender,Regular Customer
747,40,Male,Sandals,Footwear,45,Michigan,Medium,Red,Winter,2.5,Yes,Yes,47,Credit Card,Annually,Mid Adults,Moderate Spender,Rare Customer
748,51,Male,Shorts,Clothing,74,Oklahoma,Large,Gold,Spring,4.4,Yes,Yes,13,Bank Transfer,Weekly,Mature Adults,High Spender,Loyal Customer
749,35,Male,Hat,Accessories,39,South Dakota,Large,Brown,Fall,3.9,Yes,Yes,8,Bank Transfer,Quarterly,Mid Adults,Low Spender,Occasional Customer
750,56,Male,Scarf,Accessories,71,Oklahoma,Medium,Olive,Winter,3.7,Yes,Yes,11,Debit Card,Quarterly,Pre-Senior Adults,High Spender,Occasional Customer
751,25,Male,T-shirt,Clothing,95,Maryland,Large,Violet,Fall,3.4,Yes,Yes,5,Venmo,Annually,Early Adults,Premium Spender,Rare Customer
752,65,Male,Gloves,Accessories,72,Ohio,Large,Indigo,Fall,4.8,Yes,Yes,1,Credit Card,Monthly,Seniors,High Spender,Regular Customer
753,39,Male,Scarf,Accessories,85,Ohio,Large,Yellow,Fall,4.2,Yes,Yes,17,PayPal,Every 3 Months,Mid Adults,Premium Spender,Occasional Customer
754,47,Male,Boots,Footwear,54,Massachusetts,Medium,Teal,Fall,3.4,Yes,Yes,27,Venmo,Quarterly,Mature Adults,Moderate Spender,Occasional Customer
755,36,Male,Gloves,Accessories,41,North Carolina,Large,Pink,Spring,2.9,Yes,Yes,3,Debit Card,Quarterly,Mid Adults,Moderate Spender,Occasional Customer
756,66,Male,Coat,Outerwear,24,Florida,Medium,Violet,Spring,3.3,Yes,Yes,22,PayPal,Weekly,Seniors,Low Spender,Loyal Customer
757,62,Male,Belt,Accessories,99,Montana,Small,Orange,Summer,4.8,Yes,Yes,24,Cash,Fortnightly,Pre-Senior Adults,Premium Spender,Frequent Customer
758,41,Male,Hoodie,Clothing,32,Minnesota,Medium,Red,Fall,3.8,Yes,Yes,18,Debit Card,Quarterly,Mid Adults,Low Spender,Occasional Customer
759,66,Male,Shoes,Footwear,71,Massachusetts,Large,Peach,Summer,4.6,Yes,Yes,39,Bank Transfer,Every 3 Months,Seniors,High Spender,Occasional Customer
760,51,Male,Dress,Clothing,49,Rhode Island,Extra Large,Green,Winter,2.6,Yes,Yes,25,Credit Card,Fortnightly,Mature Adults,Moderate Spender,Frequent Customer
761,33,Male,Gloves,Accessories,50,Minnesota,Extra Large,Violet,Fall,3.4,Yes,Yes,6,Cash,Annually,Mid Adults,Moderate Spender,Rare Customer
762,57,Male,Jewelry,Accessories,91,Nevada,Large,Yellow,Fall,4.2,Yes,Yes,26,Bank Transfer,Weekly,Pre-Senior Adults,Premium Spender,Loyal Customer
763,45,Male,Belt,Accessories,46,New Mexico,Medium,Pink,Fall,3.9,Yes,Yes,43,Debit Card,Fortnightly,Mature Adults,Moderate Spender,Frequent Customer
764,61,Male,Sweater,Clothing,50,North Carolina,Medium,Brown,Spring,2.9,Yes,Yes,6,Credit Card,Monthly,Pre-Senior Adults,Moderate Spender,Regular Customer
765,55,Male,Skirt,Clothing,39,Virginia,Extra Large,Silver,Fall,4.2,Yes,Yes,6,Debit Card,Quarterly,Pre-Senior Adults,Low Spender,Occasional Customer
766,54,Male,Sneakers,Footwear,99,Alaska,Medium,Pink,Summer,3,Yes,Yes,13,Cash,Quarterly,Mature Adults,Premium Spender,Occasional Customer
767,57,Male,Gloves,Accessories,48,Nevada,Medium,Cyan,Winter,3.6,Yes,Yes,13,PayPal,Monthly,Pre-Senior Adults,Moderate Spender,Regular Customer
768,27,Male,Coat,Outerwear,77,Pennsylvania,Medium,Brown,Fall,2.5,Yes,Yes,11,Cash,Annually,Early Adults,High Spender,Rare Customer
769,64,Male,Backpack,Accessories,95,Illinois,Extra Large,Red,Spring,2.6,Yes,Yes,45,Venmo,Weekly,Pre-Senior Adults,Premium Spender,Loyal Customer
770,52,Male,Socks,Clothing,100,Delaware,Medium,Silver,Spring,4.3,Yes,Yes,8,PayPal,Monthly,Mature Adults,Premium Spender,Regular Customer
771,19,Male,Sneakers,Footwear,54,Vermont,Medium,Gray,Spring,3.3,Yes,Yes,8,Credit Card,Annually,Young Adults,Moderate Spender,Rare Customer
772,22,Male,Sweater,Clothing,68,Hawaii,Large,Cyan,Fall,2.6,Yes,Yes,34,Bank Transfer,Fortnightly,Young Adults,High Spender,Frequent Customer
773,18,Male,Jeans,Clothing,22,Illinois,Large,Teal,Fall,3.6,Yes,Yes,40,Debit Card,Bi-Weekly,Young Adults,Low Spender,Frequent Customer
774,29,Male,Hat,Accessories,84,California,Large,Indigo,Winter,2.6,Yes,Yes,14,Debit Card,Bi-Weekly,Early Adults,Premium Spender,Frequent Customer
775,42,Male,Hat,Accessories,46,Nevada,Medium,Yellow,Summer,3.5,Yes,Yes,11,Credit Card,Quarterly,Mid Adults,Moderate Spender,Occasional Customer
776,49,Male,Handbag,Accessories,53,Kentucky,Small,Gold,Winter,3,Yes,Yes,8,PayPal,Monthly,Mature Adults,Moderate Spender,Regular Customer
777,49,Male,Shirt,Clothing,60,Alabama,Medium,Maroon,Spring,5,Yes,Yes,8,Venmo,Every 3 Months,Mature Adults,High Spender,Occasional Customer
778,55,Male,Socks,Clothing,32,Wyoming,Extra Large,Silver,Spring,2.5,Yes,Yes,37,Venmo,Weekly,Pre-Senior Adults,Low Spender,Loyal Customer
779,29,Male,Socks,Clothing,50,Massachusetts,Medium,Yellow,Summer,2.9,Yes,Yes,23,Debit Card,Annually,Early Adults,Moderate Spender,Rare Customer
780,60,Male,Dress,Clothing,94,Utah,Medium,Blue,Spring,4.6,Yes,Yes,38,Cash,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
781,34,Male,Shoes,Footwear,26,New York,Medium,Turquoise,Spring,3.6,Yes,Yes,38,Cash,Quarterly,Mid Adults,Low Spender,Occasional Customer
782,30,Male,Scarf,Accessories,44,Vermont,Large,Indigo,Winter,3,Yes,Yes,12,Credit Card,Fortnightly,Early Adults,Moderate Spender,Frequent Customer
783,28,Male,Hoodie,Clothing,57,Hawaii,Medium,Green,Summer,4.5,Yes,Yes,15,Cash,Weekly,Early Adults,Moderate Spender,Loyal Customer
784,63,Male,T-shirt,Clothing,65,Louisiana,Large,Purple,Winter,4.5,Yes,Yes,38,PayPal,Fortnightly,Pre-Senior Adults,High Spender,Frequent Customer
785,31,Male,Jeans,Clothing,72,Alabama,Medium,Peach,Winter,3.2,Yes,Yes,41,Bank Transfer,Every 3 Months,Early Adults,High Spender,Occasional Customer
